Category,Subcategory,Type,Item_Name,Item_Variant,Sales_Type,Source,Sales_Count,Revenue
Sales,FOOD,STEAK,Hamburg Steak,Hamburg Steak,Ala Carte,EZO DELIVERY,1,69000
Sales,FOOD,STEAK,Hamburg Steak,Hamburg Steak,Ala Carte,EZO QS,24,69000
Sales,FOOD,STEAK,Hamburg Steak,Hamburg Steak,Ala Carte,POS,64,69000
Sales,FOOD,STEAK,LARGE Size Sirloin Local,LARGE Size Sirloin Local,Ala Carte,POS,1,99000
Sales,FOOD,STEAK,Nz Prime Steer Sirloin Aged,Nz Prime Steer Sirloin Aged,Ala Carte,EZO QS,3,179000
Sales,FOOD,STEAK,Nz Prime Steer Sirloin Aged,Nz Prime Steer Sirloin Aged,Ala Carte,POS,2,179000
Sales,FOOD,STEAK,Ribeye Meltique,Ribeye Meltique,Ala Carte,EZO QS,2,139000
Sales,FOOD,STEAK,Ribeye Meltique,Ribeye Meltique,Ala Carte,POS,18,139000
Sales,FOOD,STEAK,Sirloin Local Beef,Sirloin Local Beef,Ala Carte,EZO QS,14,80000
Sales,FOOD,STEAK,Sirloin Local Beef,Sirloin Local Beef,Ala Carte,POS,52,80000
Sales,FOOD,STEAK,Sirloin Local Beef,Sirloin Local Beef,Ala Carte,EZO DELIVERY,1,83000
Sales,FOOD,STEAK,Sirloin Local Beef,Sirloin Local Beef,Ala Carte,EZO QS,18,83000
Sales,FOOD,STEAK,Sirloin Local Beef,Sirloin Local Beef,Ala Carte,POS,35,83000
Sales,FOOD,STEAK,Sirloin Meltique,Sirloin Meltique,Ala Carte,EZO QS,7,135000
Sales,FOOD,STEAK,Sirloin Meltique,Sirloin Meltique,Ala Carte,POS,26,135000
Sales,FOOD,STEAK,Us Black Angus Ribeye,Us Black Angus Ribeye,Ala Carte,POS,8,264000
Sales,FOOD,STEAK,Wagyu Meltique Tenderloin,Wagyu Meltique Tenderloin,Ala Carte,EZO QS,12,133000
Sales,FOOD,STEAK,Wagyu Meltique Tenderloin,Wagyu Meltique Tenderloin,Ala Carte,POS,19,133000
Sales,LITE MEAL,LITE MEAL,3 Risoles Mayo,3 Risoles Mayo,Ala Carte,EZO DELIVERY,1,22500
Sales,LITE MEAL,LITE MEAL,3 Risoles Mayo,3 Risoles Mayo,Ala Carte,EZO QS,21,22500
Sales,LITE MEAL,LITE MEAL,3 Risoles Mayo,3 Risoles Mayo,Ala Carte,POS,57,22500
Sales,LITE MEAL,LITE MEAL,3 Risoles Mayo,3 Risoles Mayo,Ala Carte,EZO QS,14,23000
Sales,LITE MEAL,LITE MEAL,3 Risoles Mayo,3 Risoles Mayo,Ala Carte,POS,66,23000
Sales,LITE MEAL,LITE MEAL,3 Sosis Solo,3 Sosis Solo,Ala Carte,EZO QS,20,22500
Sales,LITE MEAL,LITE MEAL,3 Sosis Solo,3 Sosis Solo,Ala Carte,POS,67,22500
Sales,LITE MEAL,LITE MEAL,3 Sosis Solo,3 Sosis Solo,Ala Carte,EZO QS,9,23000
Sales,LITE MEAL,LITE MEAL,3 Sosis Solo,3 Sosis Solo,Ala Carte,POS,32,23000
Sales,LITE MEAL,LITE MEAL,3 Sosis Solo,3 Sosis Solo,Ala Carte,GRAB,1,24500
Sales,LITE MEAL,LITE MEAL,Ala Nachos Grande,Ala Nachos Grande,Ala Carte,EZO QS,10,49000
Sales,LITE MEAL,LITE MEAL,Ala Nachos Grande,Ala Nachos Grande,Ala Carte,POS,34,49000
Sales,LITE MEAL,LITE MEAL,Cheese Mapple Banana,Cheese Mapple Banana,Ala Carte,EZO DELIVERY,1,33000
Sales,LITE MEAL,LITE MEAL,Cheese Mapple Banana,Cheese Mapple Banana,Ala Carte,EZO QS,13,33000
Sales,LITE MEAL,LITE MEAL,Cheese Mapple Banana,Cheese Mapple Banana,Ala Carte,POS,54,33000
Sales,LITE MEAL,LITE MEAL,Cheesy Splash Burger,Cheesy Burger,Ala Carte,EZO DELIVERY,1,58000
Sales,LITE MEAL,LITE MEAL,Cheesy Splash Burger,Cheesy Burger,Ala Carte,EZO QS,11,58000
Sales,LITE MEAL,LITE MEAL,Cheesy Splash Burger,Cheesy Burger,Ala Carte,POS,18,58000
Sales,LITE MEAL,LITE MEAL,Chicken Popcorn,Chicken Popcorn,Ala Carte,EZO DELIVERY,3,43000
Sales,LITE MEAL,LITE MEAL,Chicken Popcorn,Chicken Popcorn,Ala Carte,EZO QS,23,43000
Sales,LITE MEAL,LITE MEAL,Chicken Popcorn,Chicken Popcorn,Ala Carte,POS,131,43000
Sales,LITE MEAL,LITE MEAL,Dimsum Pack,Dimsum Pack,Ala Carte,POS,1,26000
Sales,LITE MEAL,LITE MEAL,Dimsum Pack,Dimsum Pack,Ala Carte,EZO QS,7,28000
Sales,LITE MEAL,LITE MEAL,Dimsum Pack,Dimsum Pack,Ala Carte,POS,29,28000
Sales,LITE MEAL,LITE MEAL,Kentang Gr. Saus Keju,Kentang Gr. Saus Keju,Ala Carte,EZO QS,98,34000
Sales,LITE MEAL,LITE MEAL,Kentang Gr. Saus Keju,Kentang Gr. Saus Keju,Ala Carte,POS,306,34000
Sales,LITE MEAL,LITE MEAL,Korean Chick Skin,Korean Chick Skin,Ala Carte,POS,3,34000
Sales,LITE MEAL,LITE MEAL,Mixed Platter,Mixed Platter,Ala Carte,EZO QS,52,45000
Sales,LITE MEAL,LITE MEAL,Mixed Platter,Mixed Platter,Ala Carte,POS,249,45000
Sales,LITE MEAL,LITE MEAL,Mixed Platter,Mixed Platter,Ala Carte,GRAB,1,49000
Sales,LITE MEAL,LITE MEAL,Mozza Bitterballen,Mozza Bitterballen,Ala Carte,EZO DELIVERY,2,45000
Sales,LITE MEAL,LITE MEAL,Mozza Bitterballen,Mozza Bitterballen,Ala Carte,EZO QS,99,45000
Sales,LITE MEAL,LITE MEAL,Mozza Bitterballen,Mozza Bitterballen,Ala Carte,POS,283,45000
Sales,LITE MEAL,LITE MEAL,Omelette W/ Potatoes,Omelette W/ Potatoes,Ala Carte,EZO DELIVERY,3,34000
Sales,LITE MEAL,LITE MEAL,Omelette W/ Potatoes,Omelette W/ Potatoes,Ala Carte,EZO QS,103,34000
Sales,LITE MEAL,LITE MEAL,Omelette W/ Potatoes,Omelette W/ Potatoes,Ala Carte,POS,282,34000
Sales,LITE MEAL,LITE MEAL,Omelette W/ Potatoes,Omelette W/ Potatoes,Ala Carte,GRAB,2,37000
Sales,LITE MEAL,LITE MEAL,Onion Rings,Onion Rings,Ala Carte,EZO QS,24,27000
Sales,LITE MEAL,LITE MEAL,Onion Rings,Onion Rings,Ala Carte,POS,54,27000
Sales,LITE MEAL,LITE MEAL,Tahu Cabe Garam,Tahu Cabe Garam,Ala Carte,EZO DELIVERY,1,24000
Sales,LITE MEAL,LITE MEAL,Tahu Cabe Garam,Tahu Cabe Garam,Ala Carte,EZO QS,172,24000
Sales,LITE MEAL,LITE MEAL,Tahu Cabe Garam,Tahu Cabe Garam,Ala Carte,POS,529,24000
Sales,LITE MEAL,LITE MEAL,Tahu Cabe Garam,Tahu Cabe Garam,Ala Carte,GRAB,7,26000
Sales,ROKOK SIN,ECERAN/BATANG,KRAKATAU 1 Batang,KRAKATAU 1 Batang,Ala Carte,EZO QS,2,7000
Sales,ROKOK SIN,ECERAN/BATANG,KRAKATAU 1 Batang,KRAKATAU 1 Batang,Ala Carte,POS,23,7000
Sales,ROKOK SIN,ECERAN/BATANG,KRYPTO 1 batang,KRYPTO 1 batang,Ala Carte,POS,26,8000
Sales,ROKOK SIN,ECERAN/BATANG,PRECISION GREEN 1 batang,PRECISION GREEN 1 batang,Ala Carte,EZO QS,1,3500
Sales,ROKOK SIN,ECERAN/BATANG,PROVOST 1 batang,PROVOST 1 batang,Ala Carte,EZO QS,1,3000
Sales,ROKOK SIN,ECERAN/BATANG,PROVOST 1 batang,PROVOST 1 batang,Ala Carte,POS,57,3000
Sales,ROKOK SIN,FILTER,ENCODE,ENCODE,Ala Carte,POS,4,34000
Sales,ROKOK SIN,FILTER,Mind,Mind Filter,Ala Carte,POS,1,26000
Sales,ROKOK SIN,FILTER,Mind Menthol,Mind Menthol Filter,Ala Carte,EZO QS,1,27000
Sales,ROKOK SIN,FILTER,Mind Menthol,Mind Menthol Filter,Ala Carte,POS,2,27000
Sales,ROKOK SIN,FILTER,New Castro,New Castro Filter,Ala Carte,POS,1,18000
Sales,ROKOK SIN,FILTER,Patriot,Patriot Filter,Ala Carte,POS,2,20000
Sales,ROKOK SIN,FILTER,Trust,Trust Filter,Ala Carte,POS,2,31000
Sales,ROKOK SIN,FILTER,Trust Menthol,Trust Menthol Filter,Ala Carte,POS,3,33000
Sales,ROKOK SIN,KRETEK,Krakatau,Krakatau Kretek Premium,Ala Carte,POS,2,65000
Sales,ROKOK SIN,KRETEK,Krypto,Krypto Kretek Premium,Ala Carte,POS,2,68000
Sales,ROKOK SIN,KRETEK,Nashuha,Nashuha Kretek Premium,Ala Carte,EZO QS,2,23000
Sales,ROKOK SIN,KRETEK,Nogososro,Nogososro Kretek Premium,Ala Carte,POS,1,26000
Sales,ROKOK SIN,KRETEK,Precision (White),Precision Kretek Premium,Ala Carte,POS,2,35000
Sales,ROKOK SIN,KRETEK,Provost,Provost Kretek Premium,Ala Carte,POS,8,29000
Sales,SARAPAN PAGI,Special Breakfast,Breakfast Bowl Beef Sambal Matah,Bowl Beef Sambal Matah,Ala Carte,POS,12,35000
Sales,SARAPAN PAGI,Special Breakfast,Breakfast Bowl Chicken Katsu,Bowl Chicken Katsu,Ala Carte,EZO QS,1,25000
Sales,SARAPAN PAGI,Special Breakfast,Breakfast Bowl Chicken Katsu,Bowl Chicken Katsu,Ala Carte,POS,36,25000
Sales,SARAPAN PAGI,Special Breakfast,Breakfast Bowl Chicken Katsu,Bowl Chicken Katsu,Ala Carte,POS,2,27000
Sales,SARAPAN PAGI,Special Breakfast,Breakfast Bowl Chicken Mushroom,Bowl Chicken Mushroom,Ala Carte,EZO QS,3,25000
Sales,SARAPAN PAGI,Special Breakfast,Breakfast Bowl Chicken Mushroom,Bowl Chicken Mushroom,Ala Carte,POS,18,25000
Sales,SARAPAN PAGI,Special Breakfast,Breakfast Bowl Chicken Mushroom,Bowl Chicken Mushroom,Ala Carte,POS,1,27000
Sales,SARAPAN PAGI,Special Breakfast,Breakfast Bowl Chicken Mushroom,Bowl Chicken Mushroom,Ala Carte,GRAB,1,29000
Sales,SARAPAN PAGI,Special Breakfast,Breakfast Bowl Chicken Sambal Matah,Bowl Chicken Sambal Matah,Ala Carte,POS,15,25000
Sales,SARAPAN PAGI,Special Breakfast,Breakfast Bowl Chicken Sambal Matah,Bowl Chicken Sambal Matah,Ala Carte,POS,3,27000
Sales,SARAPAN PAGI,Special Breakfast,Chicken Cream Soup,Chicken Soup,Ala Carte,EZO QS,1,26000
Sales,SARAPAN PAGI,Special Breakfast,Chicken Cream Soup,Chicken Soup,Ala Carte,POS,14,26000
Sales,SARAPAN PAGI,Special Breakfast,Mushroom Cream Soup,Mushroom Soup,Ala Carte,EZO QS,3,25000
Sales,SARAPAN PAGI,Special Breakfast,Mushroom Cream Soup,Mushroom Soup,Ala Carte,POS,27,25000
Sales,SARAPAN PAGI,Special Breakfast,Nasi Pecel,Nasi Pecel,Ala Carte,POS,11,30000
Sales,SARAPAN PAGI,Special Breakfast,Nasi Telangblu,Nasi Telangblu,Ala Carte,POS,10,32000
Sales,SARAPAN PAGI,Special Breakfast,Nasi Tempong Banyuwangi,Nasi Tempong,Ala Carte,EZO QS,1,30000
Sales,SARAPAN PAGI,Special Breakfast,Nasi Tempong Banyuwangi,Nasi Tempong,Ala Carte,POS,38,30000
Sales,SARAPAN PAGI,Special Breakfast,Pisang Goreng,Pisang Goreng,Ala Carte,EZO QS,4,18000
Sales,SARAPAN PAGI,Special Breakfast,Pisang Goreng,Pisang Goreng,Ala Carte,POS,107,18000
Sales,SARAPAN PAGI,Special Breakfast,Roti Bakar Coklat Keju,Roti Bakar Coklat Keju,Ala Carte,EZO QS,5,23000
Sales,SARAPAN PAGI,Special Breakfast,Roti Bakar Coklat Keju,Roti Bakar Coklat Keju,Ala Carte,POS,69,23000
Sales,SARAPAN PAGI,Special Breakfast,Sate Ayamali Taichan,Sate Taichan,Ala Carte,EZO QS,1,25000
Sales,SARAPAN PAGI,Special Breakfast,Sate Ayamali Taichan,Sate Taichan,Ala Carte,POS,15,25000
Sales,SARAPAN PAGI,Special Breakfast,Sate Ayamali Taichan,Sate Taichan,Ala Carte,POS,5,34000
Sales,SNACK,ANEKA KUE,Kue Lapis,Kue Lapis,Ala Carte,POS,140,5000
Sales,SNACK,ANEKA KUE,Pastel,Pastel,Ala Carte,POS,16,7000
Sales,SNACK,ANEKA KUE,Puding Coklat,Puding Coklat,Ala Carte,POS,30,10000
Sales,SNACK,ANEKA KUE,Risoles Mayo,Risoles Mayo,Ala Carte,POS,20,7000
Sales,SNACK,ANEKA KUE,Risoles Mayo,Risoles Mayo,Ala Carte,POS,46,7500
Sales,SNACK,ANEKA KUE,Soes Original,Soes Original,Ala Carte,POS,25,8000
Sales,SNACK,ANEKA KUE,Sosis Solo,Sosis Solo,Ala Carte,POS,30,7000
Sales,SNACK,ANEKA KUE,Sosis Solo,Sosis Solo,Ala Carte,POS,57,7500
Sales,SNACK,ANEKA KUE,Tahu Mangkuk Bandung,Tahu Mangkuk Bandung,Ala Carte,POS,173,5000
Sales,SNACK,CAMILAN KERING,Keripik Bayam,Keripik Bayam,Ala Carte,POS,10,25000
Sales,SNACK,CAMILAN KERING,Keripik Kentang Keriting,Keripik Kentang Keriting,Ala Carte,POS,11,25000
Sales,SNACK,CAMILAN KERING,Keripik kentang udang,Keripik kentang udang,Ala Carte,POS,19,34000
Sales,SNACK,CAMILAN KERING,Makaroni Rujak Bali,Makaroni Rujak Bali,Ala Carte,POS,13,25000
Sales,SNACK,CAMILAN KERING,Singkong Balado,Singkong Balado,Ala Carte,POS,15,25000
Sales,SNACK,CAMILAN KERING,Soes Kering Original,Soes Kering Original,Ala Carte,POS,2,22000
Sales,SNACK,CAMILAN KERING,Toples Besar Basreng Pedas,BIG Basreng Pedas,Ala Carte,POS,24,35000
Sales,SNACK,CAMILAN KERING,Toples BESAR Bidaran Keju,Toples BESAR Bidaran Keju,Ala Carte,POS,33,32000
Sales,SNACK,CAMILAN KERING,Toples Besar Kerupuk Kemplang,Toples BIG Kerupuk Kemplang,Ala Carte,POS,22,25000
Sales,SNACK,CAMILAN KERING,Toples Bolu Kering,Toples Bolu Kering,Ala Carte,POS,15,35000
Sales,SNACK,CAMILAN KERING,Toples Brondong Jagung,Toples Brondong Jagung,Ala Carte,POS,10,25000
Sales,SNACK,CAMILAN KERING,Toples Brondong Jagung,Toples Brondong Jagung,Ala Carte,POS,10,28000
Sales,SNACK,CAMILAN KERING,Toples Ekado,Ekado Toples,Ala Carte,POS,24,25000
Sales,SNACK,CAMILAN KERING,Toples KECIL Bidaran Keju,Toples KECIL Bidaran Keju,Ala Carte,POS,47,25000
Sales,SNACK,CAMILAN KERING,Toples Keripik Pisang,Toples Keripik Pisang,Ala Carte,POS,14,25000
Sales,SNACK,CAMILAN KERING,Toples Kerupuk Bangka,Toples Kerupuk Bangka,Ala Carte,POS,23,32000
Sales,SNACK,CAMILAN KERING,Toples Samosa,Samosa Toples,Ala Carte,POS,34,25000
Sales,SNACK,CAMILAN KERING,Toples Soes kering Coklat,Toples Soes kering Coklat,Ala Carte,POS,22,25000
Sales,SNACK,CAMILAN KERING,Toples Soes kering Coklat,Toples Soes kering Coklat,Ala Carte,POS,26,30000
Sales,SNACK,CAMILAN KERING,Toples Sumpia Udang,Toples Sumpia Udang,Ala Carte,POS,67,25000
Sales,SNACK,CAMILAN KERING,Topless Kecil Basreng Pedas,SMALL Basreng Pedas,Ala Carte,POS,141,25000
Sales,SNACK,CAMILAN KERING,Twister,Twister,Ala Carte,POS,9,25000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Barbeque sauce,Barbeque sauce,Ala Carte,POS,9,15000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Biaya Tambahan (SURCHARGE),BIAYA TAMBAHAN,Ala Carte,POS,1,15000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Biaya Tambahan (SURCHARGE),BIAYA TAMBAHAN,Ala Carte,POS,1,100000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Biaya Tambahan (SURCHARGE),BIAYA TAMBAHAN,Ala Carte,POS,2,150000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Buah Potong,Buah Potong,Ala Carte,POS,30,10000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Cheddar Cheese,Cheddar Cheese,Ala Carte,EZO DELIVERY,1,6000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Emping,Emping,Ala Carte,EZO QS,5,8000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Emping,Emping,Ala Carte,POS,22,8000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Es Batu,Es Batu,Ala Carte,EZO QS,14,2000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Es Batu,Es Batu,Ala Carte,POS,232,2000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Extra Box (L),Extra Box (L),Ala Carte,POS,13,5000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Extra box kecil,Extra box kecil,Ala Carte,POS,5,2000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Extra Parmesan Cheese,Extra Parmesan Cheese,Ala Carte,EZO QS,1,9000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Extra Parmesan Cheese,Extra Parmesan Cheese,Ala Carte,POS,1,9000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Extra Sambal Matah,Extra Sambal Matah,Ala Carte,EZO QS,4,5000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Extra Sambal Matah,Extra Sambal Matah,Ala Carte,POS,17,5000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Extra Sambal Terasi,Extra Sambal Terasi,Ala Carte,POS,27,6000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Kerupuk udang,Kerupuk udang,Ala Carte,EZO QS,10,5000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Kerupuk udang,Kerupuk udang,Ala Carte,POS,83,5000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Mushroom sauce,Mushroom sauce,Ala Carte,POS,16,15000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Nasi,Nasi,Ala Carte,EZO DELIVERY,1,5000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Nasi,Nasi,Ala Carte,EZO QS,20,5000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Nasi,Nasi,Ala Carte,POS,143,5000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,PRISTINE WATER,Pristine Water,Ala Carte,POS,13,10000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Saus Mayo,Saus Mayo,Ala Carte,POS,3,5000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Scrambled Egg,Scrambled Egg,Ala Carte,EZO QS,6,12000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Scrambled Egg,Scrambled Egg,Ala Carte,POS,7,12000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Shoot Espresso,Shoot Espresso,Ala Carte,POS,18,10000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Sosis,Sosis,Ala Carte,EZO QS,21,5000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Sosis,Sosis,Ala Carte,POS,109,5000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Tahu,Tahu,Ala Carte,EZO QS,1,4000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Tahu,Tahu,Ala Carte,POS,6,4000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Tartar sauce,Tartar sauce,Ala Carte,EZO DELIVERY,1,9000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Tartar sauce,Tartar sauce,Ala Carte,EZO QS,1,9000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Tartar sauce,Tartar sauce,Ala Carte,POS,3,9000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Telur Asin,Telur Asin,Ala Carte,EZO QS,4,8000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Telur Asin,Telur Asin,Ala Carte,POS,2,8000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Telur Mata Sapi,Telur Mata Sapi,Ala Carte,EZO QS,15,7000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Telur Mata Sapi,Telur Mata Sapi,Ala Carte,POS,77,7000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Tempe,Tempe,Ala Carte,EZO QS,1,4000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Tempe,Tempe,Ala Carte,POS,7,4000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Whipping Cream,Whipping Cream,Ala Carte,EZO QS,3,5000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Whipping Cream,Whipping Cream,Ala Carte,POS,16,5000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Whipping Cream,Whipping Cream,Ala Carte,EZO QS,1,8000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Whipping Cream,Whipping Cream,Ala Carte,POS,15,8000
Sales,BEVERAGES,NON COFFEE BASED,Iced Lychee Tea,Iced Lychee Tea,Ala Carte,EZO QS,258,24500
Sales,BEVERAGES,NON COFFEE BASED,Hot Lemon Tea,Hot Lemon Tea,Ala Carte,EZO QS,36,18500
Sales,FOOD,NUSANTARA,Ayam Gr. Tutug Oncom,Ayam Gr. Tutug Oncom,Ala Carte,POS,76,41000
Sales,FOOD,NUSANTARA,Empal Suwir Krawu,Empal Suwir Krawu,Ala Carte,POS,72,46000
Sales,BEVERAGES,COFFEE BASED,Kopi Mannakopi,Kopi Mannakopi,Ala Carte,POS,1,20500
Sales,BEVERAGES,NON COFFEE BASED,Double Chocolate,Double Chocolate,Ala Carte,EZO QS,34,21500
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Biaya Tambahan (SURCHARGE),BIAYA TAMBAHAN,Ala Carte,POS,1,16000
Sales,BEVERAGES,NON COFFEE BASED,Iced Lemon Tea,Iced Lemon Tea,Ala Carte,POS,496,20000
Sales,"BREAD, CAKE & PASTRY",BREAD,Coffee Bun,Coffee Bun,Ala Carte,POS,109,8500
Sales,BEVERAGES,NON COFFEE BASED,Iced Tea Original,Iced Tea Original,Ala Carte,POS,364,13500
Sales,SNACK,CAMILAN KERING,Twister,Twister,Ala Carte,POS,9,25500
Sales,BEVERAGES,NON COFFEE BASED,Hot Tea Original,Hot Tea Original,Ala Carte,POS,377,12500
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Telur Mata Sapi,Telur Mata Sapi,Ala Carte,EZO QS,17,7000
Sales,FOOD,STEAK,Garlic Rosemary Chicken Steak,Garlic Rosemary Chicken Steak,Ala Carte,POS,16,77000
Sales,LITE MEAL,LITE MEAL,Korean Chick Skin,Korean Chick Skin,Ala Carte,POS,2,36000
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Extra Sambal Matah,Extra Sambal Matah,Ala Carte,EZO QS,4,5000
Sales,FOOD,INTERNATIONAL,Fish and chips,Fish and chips,Ala Carte,POS,366,49000
Sales,FOOD,NUSANTARA,Nasi Goreng Jawa,Nasi Goreng Jawa,Ala Carte,EZO DELIVERY,3,32000
Sales,BEVERAGES,COFFEE BASED,Kopi Turkish Latte,Kopi Turkish Latte,Ala Carte,EZO QS,19,28000
Sales,FOOD,NUSANTARA,Nasi Goreng Ayam Spesial,Nasi Goreng Ayam Spesial,Ala Carte,GRAB,6,41000
Sales,FOOD,INTERNATIONAL,Fish and chips,Fish and chips,Ala Carte,GRAB,5,53000
Sales,BEVERAGES,NON COFFEE BASED,Creamy Coco Pandan,Creamy Coco Pandan,Ala Carte,POS,21,24000
Sales,COOKIES,TOPLES,Lidah Kucing,Lidah Kucing,Ala Carte,POS,1,81500
Sales,LITE MEAL,LITE MEAL,Chicken Popcorn,Chicken Popcorn,Ala Carte,EZO DELIVERY,2,44500
Sales,FOOD,INTERNATIONAL,Chicken Cordon Bleu,Chicken Cordon Bleu,Ala Carte,POS,135,69500
Sales,FOOD,INTERNATIONAL,Dori Butter Lemon,Dori Butter Lemon,Ala Carte,EZO DELIVERY,1,41000
Sales,BEVERAGES,NON COFFEE BASED,Creamy Coco Pandan,Creamy Coco Pandan,Ala Carte,EZO QS,10,25500
Sales,ROKOK SIN,KRETEK,Krypto,Krypto Kretek Premium,Ala Carte,POS,2,61500
Sales,LITE MEAL,LITE MEAL,Tahu Cabe Garam,Tahu Cabe Garam,Ala Carte,GRAB,6,25500
Sales,ROKOK SIN,ECERAN/BATANG,PROVOST 1 batang,PROVOST 1 batang,Ala Carte,POS,50,3000
Sales,SARAPAN PAGI,Special Breakfast,Breakfast Bowl Chicken Mushroom,Bowl Chicken Mushroom,Ala Carte,POS,20,27000
Sales,BEVERAGES,COFFEE BASED,Iced Brown Sugar Latte,Iced Brown Sugar Latte,Ala Carte,EZO DELIVERY,1,29500
Sales,TAMBAHAN/ADDITIONAL,EXTRA,Barbeque sauce,Barbeque sauce,Ala Carte,POS,10,14000
Sales,SNACK,ANEKA KUE,Soes Original,Soes Original,Ala Carte,POS,24,7500
Sales,FOOD,STEAK,Hamburg Steak,Hamburg Steak,Ala Carte,EZO DELIVERY,1,72500
Sales,ROKOK SIN,ECERAN/BATANG,KRAKATAU 1 Batang,KRAKATAU 1 Batang,Ala Carte,EZO QS,2,7000
